ticker	sponsor_name	nct_id	phase	overall_status	brief_title	study_first_submitted_date	start_date	intervention_type	intervention_name	conditions	data_source	drug_chembl_id	target_chembl_id	action_type	target_name	gene_symbol	target_type
RARX	Idera Pharmaceuticals, Inc.	NCT01899729	PHASE2	COMPLETED	A 12-week Dose-Ranging Trial in Patients With Moderate to Severe Plaque Psoriasis	2013-07-02	2013-05-31	DRUG	IMO-8400 Regimen 4	Plaque Psoriasis	AACT/ClinicalTrials.gov						
RARX	Santhera Pharmaceuticals	NCT00758225	PHASE2	COMPLETED	Long-term Safety, Tolerability and Efficacy of Idebenone in Duchenne Muscular Dystrophy (DELPHI Extension)	2008-09-23	2008-09-30	DRUG	Idebenone	Duchenne Muscular Dystrophy	AACT/ClinicalTrials.gov	CHEMBL318					
RARX	Santhera Pharmaceuticals	NCT00747487	PHASE2	COMPLETED	Study to Assess Efficacy,Safety and Tolerability of Idebenone in the Treatment of Leber's Hereditary Optic Neuropathy	2008-09-04	2007-11-30	DRUG	Idebenone	Leber's Hereditary Optic Neuropathy	AACT/ClinicalTrials.gov	CHEMBL318					
RARX	Idera Pharmaceuticals, Inc.	NCT03865082	PHASE2	ACTIVE_NOT_RECRUITING	Study of Tilsotolimod in Combination With Nivolumab and Ipilimumab for the Treatment of Solid Tumors (ILLUMINATE-206)	2019-02-08	2019-10-29	DRUG	Ipilimumab	Solid Tumor	AACT/ClinicalTrials.gov	CHEMBL1789844	CHEMBL2364164	INHIBITOR	Cytotoxic T-lymphocyte protein 4	CTLA4	single_protein
RARX	Idera Pharmaceuticals, Inc.	NCT02644967	PHASE2	COMPLETED	A Phase 2 Study to Assess the Safety and Efficacy of IMO-2125 With 8 mg Ipilimumab in Patients With Metastatic Melanoma	2015-12-23	2015-12-31	DRUG	Ipilimumab	Metastatic Melanoma	AACT/ClinicalTrials.gov	CHEMBL1789844	CHEMBL2364164	INHIBITOR	Cytotoxic T-lymphocyte protein 4	CTLA4	single_protein
RARX	Anthera Pharmaceuticals	NCT00095732	PHASE2	COMPLETED	Oral TheraCLEC™ - Total in Cystic Fibrosis Subjects With Exocrine Pancreatic Insufficiency	2004-11-09	2004-06-30	DRUG	Liprotamase	Cystic Fibrosis | Pancreatic Insufficiency	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT00807209	PHASE2	TERMINATED	Dose Finding Posterolateral Thoracotomy Study	2008-12-09	2008-12-31	DRUG	Low Dose SKY0402	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01206608	PHASE2	COMPLETED	Evaluation of the Safety and Efficacy of a Single Dose of SKY0402 in Subjects Undergoing Augmentation Mammoplasty	2010-09-19	2008-03-31	DRUG	Mid-dose SKY0402 + bupivacaine HCl	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Modra Pharmaceuticals	NCT03890744	PHASE2	COMPLETED	ModraDoc006/r in Patients With Breast Cancer	2019-01-31	2019-01-30	DRUG	ModraDoc006/r	Metastatic Breast Cancer | Recurrent Breast Cancer	AACT/ClinicalTrials.gov						
RARX	Modra Pharmaceuticals	NCT04028388	PHASE2	COMPLETED	ModraDoc006/r vs Docetaxel IV in Metastatic Prostate Cancer	2019-07-17	2019-07-17	DRUG	ModraDoc006/r	Castration-resistant Prostate Cancer | Prostate Cancer Metastatic	AACT/ClinicalTrials.gov						
RARX	Idera Pharmaceuticals, Inc.	NCT03865082	PHASE2	ACTIVE_NOT_RECRUITING	Study of Tilsotolimod in Combination With Nivolumab and Ipilimumab for the Treatment of Solid Tumors (ILLUMINATE-206)	2019-02-08	2019-10-29	DRUG	Nivolumab	Solid Tumor	AACT/ClinicalTrials.gov	CHEMBL2108738	CHEMBL3307223	INHIBITOR	Programmed cell death protein 1 (PD-1)	PDCD1	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT04160091	PHASE2	TERMINATED	Study to Evaluate the Efficacy and Safety of FX006 in Patients With Glenohumeral Osteoarthritis or Shoulder Adhesive Capsulitis	2019-11-08	2019-11-07	DRUG	Normal Saline	Adhesive Capsulitis | Osteoarthritis of the Shoulder	AACT/ClinicalTrials.gov						
RARX	Othera Pharmaceuticals	NCT00485394	PHASE2	UNKNOWN	The OMEGA Study: Use of Eye Drops to Treat Geographic Atrophy Associated With Age-Related Macular Degeneration (Dry AMD)	2007-06-11	2007-06-30	DRUG	OT-551	Age-Related Macular Degeneration	AACT/ClinicalTrials.gov						
RARX	Othera Pharmaceuticals	NCT00333060	PHASE2	TERMINATED	Study of OT-551 Eye Drops to Prevent or Delay Progression of Nuclear Cataracts Following Vitreous Removal	2006-05-31	2005-11-30	DRUG	OT-551 ophthalmic solution	Epiretinal Membrane | Macular Hole	AACT/ClinicalTrials.gov						
RARX	Acura Pharmaceuticals Inc.	NCT00699010	PHASE2	COMPLETED	Study of the Abuse Liability of Oxycodone HCl/Niacin in Subjects With a History of Opioid Abuse	2008-06-13	2008-03-31	DRUG	Oxycodone 5mg taken first	Opioid Abuse	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02116972	PHASE2	COMPLETED	Study of FX006 vs Normal Saline in Patients With Osteoarthritis of the Knee	2014-04-15	2014-04-30	DRUG	Placebo	Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Santhera Pharmaceuticals	NCT00747487	PHASE2	COMPLETED	Study to Assess Efficacy,Safety and Tolerability of Idebenone in the Treatment of Leber's Hereditary Optic Neuropathy	2008-09-04	2007-11-30	DRUG	Placebo	Leber's Hereditary Optic Neuropathy	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT00807209	PHASE2	TERMINATED	Dose Finding Posterolateral Thoracotomy Study	2008-12-09	2008-12-31	DRUG	Placebo	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT01598857	PHASE2	WITHDRAWN	BIANCA-SC: A Study of the Efficacy, Safety, and Tolerability of Blisibimod in Addition to Methotrexate During Induction of Remission in Subjects With ANCA-Associated Small Vessel Vasculitis	2012-05-11	2014-12-31	DRUG	Placebo	Granulomatosis With Polyangiitis | Microscopic Polyangiitis	AACT/ClinicalTrials.gov						
RARX	Idera Pharmaceuticals, Inc.	NCT02612857	PHASE2	COMPLETED	Trial of IMO-8400 in Adult Patients With Dermatomyositis	2015-11-18	2015-11-30	DRUG	Placebo	Dermatomyositis	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT00095732	PHASE2	COMPLETED	Oral TheraCLEC™ - Total in Cystic Fibrosis Subjects With Exocrine Pancreatic Insufficiency	2004-11-09	2004-06-30	DRUG	Placebo	Cystic Fibrosis | Pancreatic Insufficiency	AACT/ClinicalTrials.gov						
RARX	Ra Pharmaceuticals	NCT03315130	PHASE2	COMPLETED	Safety and Efficacy Study of RA101495 in Subjects With Generalized Myasthenia Gravis	2017-10-16	2017-10-11	DRUG	Placebo	Generalized Myasthenia Gravis	AACT/ClinicalTrials.gov						
RARX	Acura Pharmaceuticals Inc.	NCT01759446	PHASE2	COMPLETED	Abuse Potential of Intranasal VYCAVERT Tablets (Hydrocodone Bitartrate/Acetaminophen) in Recreational Opioid Users	2012-12-18	2013-02-28	DRUG	Placebo taken first	Opioid-Related Disorders	AACT/ClinicalTrials.gov						
RARX	Fougera Pharmaceuticals Inc.	NCT01232543	PHASE2	COMPLETED	Safety Study Evaluating the Adrenal Suppression Potential of Product 0405 in Pediatric Subjects With Atopic Dermatitis	2010-10-28	2010-11-30	DRUG	Product 0405	Atopic Dermatitis	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT00485433	PHASE2	COMPLETED	Dose-ranging Study for Postoperative Analgesia in Subjects Undergoing Primary Unilateral Inguinal Hernia Repair	2007-06-11	2007-06-30	DRUG	SKY0402	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT00529126	PHASE2	COMPLETED	Phase 2 Dose-Ranging Study of SKY0402 for Prolonged Postoperative Analgesia in Subject Undergoing Hemorrhoidectomy	2007-09-12	2007-09-30	DRUG	SKY0402	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT00485693	PHASE2	COMPLETED	Dose-Ranging Study for Prolonged Postoperative Analgesia in Subject Undergoing Total Knee Arthroplasty	2007-06-11	2007-06-30	DRUG	SKY0402	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01206595	PHASE2	COMPLETED	Safety, Efficacy, and Pharmacokinetics of SKY0402 Administered as a Nerve Block in Subjects Undergoing Bunionectomy	2010-09-19	2005-03-31	DRUG	SKY0402	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01203644	PHASE2	COMPLETED	Evaluation of the Safety, Efficacy, and Pharmacokinetics of SKY0402 in Subjects Undergoing Inguinal Hernia Repair	2010-09-15	2004-12-31	DRUG	SKY0402	Inguinal Hernia	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01206608	PHASE2	COMPLETED	Evaluation of the Safety and Efficacy of a Single Dose of SKY0402 in Subjects Undergoing Augmentation Mammoplasty	2010-09-19	2008-03-31	DRUG	SKY0402 + bupivacaine HCl	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Idera Pharmaceuticals, Inc.	NCT01899729	PHASE2	COMPLETED	A 12-week Dose-Ranging Trial in Patients With Moderate to Severe Plaque Psoriasis	2013-07-02	2013-05-31	DRUG	Saline Placebo	Plaque Psoriasis	AACT/ClinicalTrials.gov						
RARX	Idera Pharmaceuticals, Inc.	NCT01622348	PHASE2	COMPLETED	Trial of IMO-3100 in Patients With Moderate to Severe Plaque Psoriasis	2012-05-21	2012-05-31	DRUG	Saline for Injection	Actively Extending Plaque Psoriasis | Moderate to Severe Plaque Psoriasis	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT03382262	PHASE2	COMPLETED	Study to Compare Exposure of TA Following Administration of FX006 or TAcs in Patients With OA of the Shoulder or Hip	2017-12-06	2017-12-18	DRUG	TAcs 40 mg	Osteoarthritis of the Hip | Osteoarthritis of the Shoulder	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT03378076	PHASE2	COMPLETED	Study to Compare Exposure of TA Following Administration of Either FX006 or TAcs in Patients With Bilateral Knee OA	2017-12-08	2017-12-06	DRUG	TAcs 40 mg	Bilateral Knee Osteoarthritis	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01487161	PHASE2	COMPLETED	Study of FX006 in Patients With Osteoarthritis of the Knee	2011-12-05	2012-06-30	DRUG	TCA IR	Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01487200	PHASE2	COMPLETED	Pharmacokinetic and Pharmacodynamic Study of FX006 in Patients With Osteoarthritis of the Knee	2011-12-05	2012-07-31	DRUG	TCA IR 40	Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02637323	PHASE2	COMPLETED	Study to Characterize the PK and Local Extent and Duration of Exposure From FX006 in Patients With OA of the Knee	2015-12-07	2015-11-30	DRUG	TCA IR 40	Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02762370	PHASE2	COMPLETED	Study to Assess the Effects of FX006 on Blood Glucose in Patients With OA of the Knee and Type 2 Diabetes	2016-05-03	2016-04-30	DRUG	TCA IR 40 mg	Osteoarthritis of the Knee | Type 2 Diabetes Mellitus	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02003365	PHASE2	COMPLETED	Study to Characterize the Local Duration of Exposure From FX006 in Patients With Osteoarthritis of the Knee	2013-11-18	2013-11-30	DRUG	TCA IR 40 mg	Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02468583	PHASE2	TERMINATED	Proof of Concept Study Comparing FX006 to Kenalog®-40 in Patients With Post-Traumatic Osteoarthritis of the Knee	2015-05-27	2015-02-28	DRUG	TCA IR 40 mg	Post-traumatic Osteoarthritis of the Knee	AACT/ClinicalTrials.gov						
RARX	Idera Pharmaceuticals, Inc.	NCT03865082	PHASE2	ACTIVE_NOT_RECRUITING	Study of Tilsotolimod in Combination With Nivolumab and Ipilimumab for the Treatment of Solid Tumors (ILLUMINATE-206)	2019-02-08	2019-10-29	DRUG	Tilsotolimod	Solid Tumor	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT02922582	PHASE2	TERMINATED	Study of Local Administration of DepoTXA for Reduced Postsurgical Bleeding in Subjects Undergoing TKA	2016-09-28	2016-10-28	DRUG	Tranexamic Acid	Total Knee Arthroplasty	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT01522196	PHASE2	TERMINATED	A Study of Varespladib Infusion in Subjects With Sickle Cell Disease.	2012-01-18	2012-02-29	DRUG	Varespladib	Sickle Cell Disease | Vaso-occlusive Crisis	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT00743925	PHASE2	COMPLETED	FRANCIS-ACS Trial: A Study of the Safety and Efficacy of A 002 in Subjects With Acute Coronary Syndromes	2008-08-27	2008-07-31	DRUG	Varespladib Methyl (A-002)	Acute Coronary Syndrome	AACT/ClinicalTrials.gov						
RARX	Acura Pharmaceuticals Inc.	NCT01759446	PHASE2	COMPLETED	Abuse Potential of Intranasal VYCAVERT Tablets (Hydrocodone Bitartrate/Acetaminophen) in Recreational Opioid Users	2012-12-18	2013-02-28	DRUG	Vycavert taken first	Opioid-Related Disorders	AACT/ClinicalTrials.gov						
RARX	Ra Pharmaceuticals, Inc.	NCT03225287	PHASE2	TERMINATED	Extension Study of RA101495 for Patients With PNH Who Have Completed a Zilucoplan (RA101495) Clinical Study	2017-07-17	2017-07-17	DRUG	Zilucoplan (RA101495)	Paroxysmal Nocturnal Hemoglobinuria (PNH)	AACT/ClinicalTrials.gov						
RARX	Ra Pharmaceuticals	NCT03078582	PHASE2	COMPLETED	Phase 2 Safety and Efficacy Study of Zilucoplan (RA101495) to Treat PNH Patients	2017-03-08	2017-03-08	DRUG	Zilucoplan (RA101495)	Paroxysmal Nocturnal Hemoglobinuria (PNH)	AACT/ClinicalTrials.gov						
RARX	Ra Pharmaceuticals	NCT03030183	PHASE2	COMPLETED	Phase 2 Safety and Efficacy Study of Zilucoplan (RA101495) to Treat PNH Patients Who Have an Inadequate Response to Eculizumab	2017-01-20	2017-04-17	DRUG	Zilucoplan (RA101495)	Paroxysmal Nocturnal Hemoglobinuria (PNH)	AACT/ClinicalTrials.gov						
RARX	Xsira Pharmaceuticals	NCT00298636	PHASE2	COMPLETED	Dose-Response of Adenosine for Perioperative Pain	2006-02-28	2005-10-31	DRUG	adenosine	Perioperative Pain	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00709826	PHASE2	COMPLETED	APRiCOT-P: Study of Apricoxib With Gemcitabine and Erlotinib to Treat Advanced Pancreatic Cancer	2008-07-01	2008-08-31	DRUG	apricoxib	Metastatic Pancreatic Cancer | Pancreatic Cancer	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00657137	PHASE2	TERMINATED	APRiCOT-B: Study to Evaluate Apricoxib in Combination With Lapatinib and Capecitabine in the Treatment of HER2/Neu+ Breast Cancer (TP2001-202)	2008-03-31	2008-04-30	DRUG	apricoxib + lapatinib + capecitabine	Breast Cancer	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00652340	PHASE2	COMPLETED	APRiCOT-L: Study to Evaluate Efficacy and Safety of Apricoxib With Erlotinib in Patients With Non-small Cell Lung Cancer	2008-03-31	2008-04-30	DRUG	apricoxib/erlotinib	Recurrent Non Small Cell Lung Cancer	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00652340	PHASE2	COMPLETED	APRiCOT-L: Study to Evaluate Efficacy and Safety of Apricoxib With Erlotinib in Patients With Non-small Cell Lung Cancer	2008-03-31	2008-04-30	DRUG	erlotinib/placebo	Recurrent Non Small Cell Lung Cancer	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00709826	PHASE2	COMPLETED	APRiCOT-P: Study of Apricoxib With Gemcitabine and Erlotinib to Treat Advanced Pancreatic Cancer	2008-07-01	2008-08-31	DRUG	gemcitabine	Metastatic Pancreatic Cancer | Pancreatic Cancer	AACT/ClinicalTrials.gov	CHEMBL888	CHEMBL2095215	INHIBITOR	Ribonucleoside-diphosphate reductase	RRM2	complex
RARX	Tragara Pharmaceuticals, Inc.	NCT00709826	PHASE2	COMPLETED	APRiCOT-P: Study of Apricoxib With Gemcitabine and Erlotinib to Treat Advanced Pancreatic Cancer	2008-07-01	2008-08-31	DRUG	gemcitabine	Metastatic Pancreatic Cancer | Pancreatic Cancer	AACT/ClinicalTrials.gov	CHEMBL888	CHEMBL2363042	INHIBITOR	DNA polymerase		non_protein
RARX	Santhera Pharmaceuticals	NCT00654784	PHASE2	COMPLETED	Efficacy and Tolerability of Idebenone in Boys With Cardiac Dysfunction Associated With Duchenne Muscular Dystrophy	2008-04-03	2005-10-31	DRUG	idebenone	Duchenne Muscular Dystrophy (DMD)	AACT/ClinicalTrials.gov	CHEMBL318					
RARX	Santhera Pharmaceuticals	NCT00654784	PHASE2	COMPLETED	Efficacy and Tolerability of Idebenone in Boys With Cardiac Dysfunction Associated With Duchenne Muscular Dystrophy	2008-04-03	2005-10-31	DRUG	placebo	Duchenne Muscular Dystrophy (DMD)	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00709826	PHASE2	COMPLETED	APRiCOT-P: Study of Apricoxib With Gemcitabine and Erlotinib to Treat Advanced Pancreatic Cancer	2008-07-01	2008-08-31	DRUG	placebo	Metastatic Pancreatic Cancer | Pancreatic Cancer	AACT/ClinicalTrials.gov						
RARX	Tragara Pharmaceuticals, Inc.	NCT00657137	PHASE2	TERMINATED	APRiCOT-B: Study to Evaluate Apricoxib in Combination With Lapatinib and Capecitabine in the Treatment of HER2/Neu+ Breast Cancer (TP2001-202)	2008-03-31	2008-04-30	DRUG	placebo + lapatinib + capecitabine	Breast Cancer	AACT/ClinicalTrials.gov						
RARX	Anthra Pharmaceuticals	NCT00003759	PHASE2	COMPLETED	AD 32 With or Without BCG After Surgery in Treating Patients With Newly Diagnosed or Recurrent Superficial Bladder Cancer	1999-11-01	1998-11-30	DRUG	valrubicin	Bladder Cancer	AACT/ClinicalTrials.gov						
RARX	Othera Pharmaceuticals	NCT00485394	PHASE2	UNKNOWN	The OMEGA Study: Use of Eye Drops to Treat Geographic Atrophy Associated With Age-Related Macular Degeneration (Dry AMD)	2007-06-11	2007-06-30	DRUG	vehicle placebo	Age-Related Macular Degeneration	AACT/ClinicalTrials.gov						
RARX	Ra Pharmaceuticals	NCT04025632	PHASE2	TERMINATED	Safety and Efficacy Study of Zilucoplan in Subjects With Immune-Mediated Necrotizing Myopathy	2019-07-17	2019-11-07	DRUG	zilucoplan	Immune Mediated Necrotizing Myopathy	AACT/ClinicalTrials.gov	CHEMBL4523137	CHEMBL3137	INHIBITOR	Complement component C5	C5	single_protein
RARX	Ra Pharmaceuticals	NCT03315130	PHASE2	COMPLETED	Safety and Efficacy Study of RA101495 in Subjects With Generalized Myasthenia Gravis	2017-10-16	2017-10-11	DRUG	zilucoplan (RA101495)	Generalized Myasthenia Gravis	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT01609452	PHASE2/PHASE3	WITHDRAWN	MONICA-SC: A Study to Evaluate the Efficacy, Safety and Tolerability of Blisibimod (A-623) Administration in Subjects With ITP	2012-05-23	2015-12-31	BIOLOGICAL	Blisibimod	Idiopathic Thrombocytopenic Purpura | Immune Thrombocytopenic Purpura	AACT/ClinicalTrials.gov	CHEMBL2107877	CHEMBL2364158	INHIBITOR	Tumor necrosis factor ligand superfamily member 13B (BAFF)	TNFSF13B	single_protein
RARX	Anthera Pharmaceuticals	NCT02062684	PHASE2/PHASE3	COMPLETED	BRIGHT-SC: Blisibimod Response in IgA Nephropathy Following At-Home Treatment by Subcutaneous Administration	2014-02-12	2013-06-30	DRUG	Blisibimod	IgA Nephropathy	AACT/ClinicalTrials.gov	CHEMBL2107877	CHEMBL2364158	INHIBITOR	Tumor necrosis factor ligand superfamily member 13B (BAFF)	TNFSF13B	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT01683071	PHASE2/PHASE3	COMPLETED	Femoral Nerve Block With Liposome Bupivacaine for Postsurgical Analgesia Following Total Knee Arthroplasty	2012-09-07	2012-09-30	DRUG	EXPAREL 133 mg	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01683071	PHASE2/PHASE3	COMPLETED	Femoral Nerve Block With Liposome Bupivacaine for Postsurgical Analgesia Following Total Knee Arthroplasty	2012-09-07	2012-09-30	DRUG	EXPAREL 266 mg	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01683071	PHASE2/PHASE3	COMPLETED	Femoral Nerve Block With Liposome Bupivacaine for Postsurgical Analgesia Following Total Knee Arthroplasty	2012-09-07	2012-09-30	DRUG	EXPAREL 67 mg	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT02062684	PHASE2/PHASE3	COMPLETED	BRIGHT-SC: Blisibimod Response in IgA Nephropathy Following At-Home Treatment by Subcutaneous Administration	2014-02-12	2013-06-30	DRUG	Placebo	IgA Nephropathy	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT01683071	PHASE2/PHASE3	COMPLETED	Femoral Nerve Block With Liposome Bupivacaine for Postsurgical Analgesia Following Total Knee Arthroplasty	2012-09-07	2012-09-30	DRUG	Placebo	Postoperative Pain	AACT/ClinicalTrials.gov						
RARX	Incara Pharmaceuticals	NCT00033943	PHASE2/PHASE3	COMPLETED	Safety and Efficacy of OP2000 (Deligoparin) in the Treatment of Active Ulcerative Colitis	2002-04-16	2001-01-31	DRUG	deligoparin	Ulcerative Colitis	AACT/ClinicalTrials.gov						
RARX	Pacira Pharmaceuticals, Inc	NCT03682302	PHASE3	COMPLETED	Multicenter Study for Pediatric Subjects Evaluating Pharmacokinetics and Safety of EXPAREL	2018-09-20	2019-04-02	DRUG	0.5% Bupivacaine HCl	Postoperative Pain Management	AACT/ClinicalTrials.gov	CHEMBL414	CHEMBL4805	BLOCKER	Sodium channel (NaV)	ATP4A	single_protein
RARX	Fougera Pharmaceuticals Inc.	NCT01053247	PHASE3	COMPLETED	Study of 0416 Ointment in the Treatment of Atopic Dermatitis	2009-12-09	2008-01-31	DRUG	0416	Atopic Dermatitis	AACT/ClinicalTrials.gov						
RARX	Fougera Pharmaceuticals Inc.	NCT01139450	PHASE3	COMPLETED	Study of 0417 Ointment in the Treatment of Atopic Dermatitis	2010-06-07	2008-01-31	DRUG	0417	Atopic Dermatitis	AACT/ClinicalTrials.gov						
RARX	Fougera Pharmaceuticals Inc.	NCT01016782	PHASE3	COMPLETED	Study of 0444 Gel in the Treatment of Inflammatory Lesions of Rosacea	2009-11-17	2008-01-31	DRUG	0444	Inflammatory Rosacea	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT01130246	PHASE3	TERMINATED	VISTA-16 Trial: Evaluation of Safety and Efficacy of Short-term A-002 Treatment in Subjects With Acute Coronary Syndrome	2010-04-19	2010-05-31	DRUG	A-002, varespladib methyl	Acute Coronary Syndrome	AACT/ClinicalTrials.gov						
RARX	Acura Pharmaceuticals Inc.	NCT00654069	PHASE3	COMPLETED	Safety/Efficacy Study of Oxycodone HCl/Niacin to Treat Pain After Bunionectomy	2008-04-02	2007-09-30	DRUG	Acurox 5/30 mg	Pain	AACT/ClinicalTrials.gov						
RARX	Acura Pharmaceuticals Inc.	NCT00654069	PHASE3	COMPLETED	Safety/Efficacy Study of Oxycodone HCl/Niacin to Treat Pain After Bunionectomy	2008-04-02	2007-09-30	DRUG	Acurox 7.5/30	Pain	AACT/ClinicalTrials.gov						
RARX	Anthera Pharmaceuticals	NCT02074020	PHASE3	WITHDRAWN	CHABLIS-SC2: A Study of the Efficacy and Safety of Subcutaneous Blisibimod in Subjects With Systemic Lupus Erythematosus With or Without Nephritis	2014-02-26	2015-12-31	DRUG	Blisibimod	Systemic Lupus Erythematosus	AACT/ClinicalTrials.gov	CHEMBL2107877	CHEMBL2364158	INHIBITOR	Tumor necrosis factor ligand superfamily member 13B (BAFF)	TNFSF13B	single_protein
RARX	Anthera Pharmaceuticals	NCT02514967	PHASE3	TERMINATED	CHABLIS7.5: A Study of the Efficacy and Safety of Subcutaneous Blisibimod in Subjects With Systemic Lupus Erythematosus With or Without Nephritis	2015-07-31	2016-06-30	DRUG	Blisibimod	Systemic Lupus Erythematosus	AACT/ClinicalTrials.gov	CHEMBL2107877	CHEMBL2364158	INHIBITOR	Tumor necrosis factor ligand superfamily member 13B (BAFF)	TNFSF13B	single_protein
RARX	Anthera Pharmaceuticals	NCT02052219	PHASE3	WITHDRAWN	BRILLIANT-SC: A Study of the Efficacy and Safety of Blisibimod Administration in Subjects With IgA Nephropathy	2014-01-29	2014-10-31	DRUG	Blisibimod	IgA Nephropathy	AACT/ClinicalTrials.gov	CHEMBL2107877	CHEMBL2364158	INHIBITOR	Tumor necrosis factor ligand superfamily member 13B (BAFF)	TNFSF13B	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT00813111	PHASE3	TERMINATED	Phase 3 Study of Local Administration of SKY0402 for Postoperative Analgesia in Subject Undergoing Breast Augmentation	2008-12-09	2008-11-30	DRUG	Bupivacaine HCl	Pain	AACT/ClinicalTrials.gov	CHEMBL414	CHEMBL4805	BLOCKER	Sodium channel (NaV)	ATP4A	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT00744848	PHASE3	COMPLETED	Study to Evaluate Postoperative Analgesia in Subjects Undergoing Hemorrhoidectomy	2008-08-28	2008-08-31	DRUG	Bupivacaine HCl	Hemorrhoids	AACT/ClinicalTrials.gov	CHEMBL414	CHEMBL4805	BLOCKER	Sodium channel (NaV)	ATP4A	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT00745290	PHASE3	COMPLETED	A Phase 3 Study to Evaluate the Safety and Efficacy of SKY0402 in Subjects Undergoing Total Knee Arthroplasty	2008-08-29	2008-08-31	DRUG	Bupivacaine HCl	Postoperative Pain	AACT/ClinicalTrials.gov	CHEMBL414	CHEMBL4805	BLOCKER	Sodium channel (NaV)	ATP4A	single_protein
RARX	Pacira Pharmaceuticals, Inc	NCT03954639	PHASE3	WITHDRAWN	Phase 3, Randomized, Double Blinded, Active Controlled, Multicenter Study to Evaluate the Efficacy, Safety, and Pharmacokinetics of EXPAREL Admixed With Bupi vs. Bupi Only Administered as Combined Sciatic and Adductor Canal Nerve Block for Postsurgical Analgesia in Lower Extremity Surgeries	2019-05-15	2020-06-15	DRUG	Bupivacaine Hydrochloride	Bunion | Forefoot Surgery | Hindfoot Fusion | Metatarsophalangeal Fusion | Midfoot Fusion | Total Ankle Arthroplasty	AACT/ClinicalTrials.gov	CHEMBL414	CHEMBL4805	BLOCKER	Sodium channel (NaV)	ATP4A	single_protein
